id,duration,orig_bytes,resp_bytes,missed_bytes,orig_pkts,orig_ip_bytes,resp_pkts,proto_icmp,proto_tcp,proto_udp,conn_state_OTH,conn_state_REJ,conn_state_RSTO,conn_state_RSTOS0,conn_state_RSTR,conn_state_S0,conn_state_S1,conn_state_SF,label
53,0.185144,48,48,0.0,1.0,76.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0
48,0.104188,48,48,0.0,1.0,76.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0
3395049,7e-06,80,0,0.0,2.0,136.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
3754026,0.114441,0,0,0.0,6.0,240.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
3404589,5e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
49,0.089698,48,48,0.0,1.0,76.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0
3721907,0.121187,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
3399510,6e-06,88,0,0.0,2.0,144.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
39,0.006994,48,48,0.0,1.0,76.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0
3409936,0.042481,0,0,0.0,4.0,160.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
56,0.007250,48,48,0.0,1.0,76.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0
5397757,2e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
3737879,0.120959,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
5390989,0.033986,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
3766407,0.111943,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
3766814,2e-06,80,0,0.0,2.0,136.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
3385582,0.040982,0,0,0.0,6.0,240.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
5381702,5e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
3738405,2e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
3733406,0.105199,0,0,0.0,4.0,160.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
3410382,1.102132,0,0,0.0,6.0,240.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
3402083,0.035482,0,0,0.0,4.0,160.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
57,0.002234,48,48,0.0,1.0,76.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0
3769290,2e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
3733700,1.031908,0,0,0.0,10.0,400.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
3736722,0.071239,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
3716608,0.13243,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
5379233,5e-06,80,0,0.0,2.0,136.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
3769603,4e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
236,0,0,0,0.0,1.0,76.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0
5377776,5e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
3768623,0.068218,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
5381919,0.005247,96,96,0.0,2.0,152.0,2.0,0,0,1,0,0,0,0,0,0,0,1,0
3719203,1.091624,0,0,0.0,6.0,240.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
3397389,0.075217,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
50,0.007988,48,48,0.0,1.0,76.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0
3765769,1e-05,80,0,0.0,2.0,136.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
5382792,5e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
5390783,0.116191,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
3762217,1.115855,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
3390015,0.000243,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
3409719,5e-06,88,0,0.0,2.0,144.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
5382026,1.131608,0,0,0.0,6.0,240.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
3738929,0.092456,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
3408766,5e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
51,0.092450,48,48,0.0,1.0,76.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0
3762435,1.2e-05,96,0,0.0,2.0,152.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0
40,0.024989,48,48,0.0,1.0,76.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0
3760216,7e-06,80,0,0.0,2.0,136.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
3721689,6e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
5399241,0.124436,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
1023811,3.340843,11,11,0.0,14.0,798.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
4925835,3.097014,0,0,0.0,6.0,360.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
1208359,5e-06,0,0,0.0,2.0,120.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
1031532,5e-06,0,0,0.0,2.0,120.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
4943867,5e-06,0,0,0.0,2.0,120.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
158519,0.20388,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
4857909,1.240542,11,11,0.0,14.0,806.0,12.0,0,1,0,0,0,0,0,0,0,0,1,1
161564,0.248106,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
1122968,0.221371,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
1204943,5e-06,0,0,0.0,2.0,120.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
4861186,1.22805,11,11,0.0,12.0,678.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
4875163,3.324106,11,11,0.0,14.0,798.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
155375,3.341838,11,11,0.0,14.0,798.0,10.0,0,1,0,0,0,0,0,1,0,0,0,1
12,3.155701,0,0,0.0,3.0,180.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
29865,3.090985,0,0,0.0,6.0,360.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
1030022,3.110731,0,0,0.0,6.0,360.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
1101100,0.211361,11,11,0.0,12.0,662.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
4796642,0.253602,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
31253,5e-06,0,0,0.0,2.0,120.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
85399,1.2213,11,11,0.0,12.0,678.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
4800388,3.344096,11,11,0.0,14.0,798.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
5407040,3.104721,0,0,0.0,6.0,360.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
5408548,0.243854,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
4803492,3.096995,0,0,0.0,6.0,360.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
1026914,0.25085,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
98097,5e-06,0,0,0.0,2.0,120.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
1203258,6e-06,0,0,0.0,2.0,120.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
121639,0.212874,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
4793498,3.325607,11,11,0.0,16.0,926.0,12.0,0,1,0,0,0,0,0,0,0,0,1,1
4785160,0.250605,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
1221533,0.206128,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
4783665,3.08925,0,0,0.0,6.0,360.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
16721,1.233542,11,11,0.0,12.0,678.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
1111942,3.109482,0,0,0.0,6.0,360.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
167793,3.091497,0,0,0.0,6.0,360.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
1224392,0.31807,11,11,0.0,10.0,558.0,8.0,0,1,0,0,0,0,0,0,0,0,1,1
1009759,0.231116,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
4940740,3.111484,0,0,0.0,6.0,360.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
92985,2e-06,0,0,0.0,2.0,120.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
1224814,1.237545,11,11,0.0,12.0,678.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
13418,0.211868,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
3,0,0,0,0.0,1.0,60.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
2,0,0,0,0.0,1.0,60.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
1231748,3.382569,11,11,0.0,14.0,798.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
4864316,3.105987,0,0,0.0,6.0,360.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
1116501,0.211626,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
169162,5e-06,0,0,0.0,2.0,120.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
10335,1.262268,11,11,0.0,12.0,678.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
1234766,3.082996,0,0,0.0,6.0,360.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
1005961,5e-06,0,0,0.0,2.0,120.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
91563,3.091493,0,0,0.0,6.0,360.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
1,3.081233,0,0,0.0,3.0,180.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
1113474,0.213375,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,1,0,0,0,1
4942175,4e-06,0,0,0.0,2.0,120.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
4865680,4e-06,0,0,0.0,2.0,120.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
1227885,0.236113,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
1108784,0.203625,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
4867476,5e-06,0,0,0.0,2.0,120.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
1013608,3.304823,11,11,0.0,14.0,798.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
4930417,3.143465,0,0,0.0,6.0,360.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
1104226,0.197385,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
4931937,1.1e-05,0,0,0.0,2.0,120.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
8,0,0,0,0.0,1.0,60.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
1212127,0.212876,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
26754,3.332338,11,11,0.0,14.0,798.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
7,0,0,0,0.0,1.0,60.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
1019947,1.288013,11,11,0.0,12.0,678.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
1215213,3.126221,0,0,0.0,6.0,360.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
6,3.132963,0,0,0.0,3.0,180.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
1216645,5e-06,0,0,0.0,2.0,120.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
1107332,3.108242,0,0,0.0,6.0,360.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
4933629,5e-06,0,0,0.0,2.0,120.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
1016697,0.251855,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
23004,0.317318,11,11,0.0,8.0,454.0,10.0,0,1,0,0,0,0,0,1,0,0,0,1
4804879,5e-06,0,0,0.0,2.0,120.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
4789736,0.213123,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
88380,0.227366,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
164706,0.221122,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
21325,4e-06,0,0,0.0,2.0,120.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
1218313,0.206128,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
1119817,1.209558,11,11,0.0,14.0,806.0,12.0,0,1,0,0,0,0,0,0,0,0,1,1
19920,3.119966,0,0,0.0,6.0,360.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
4788196,3.147716,0,0,0.0,6.0,360.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
94703,5e-06,0,0,0.0,2.0,120.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
5410558,0.304830,11,11,0.0,10.0,558.0,8.0,0,1,0,0,0,0,0,0,0,0,1,1
4937049,5e-06,0,0,0.0,2.0,120.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
4870866,5e-06,0,0,0.0,2.0,120.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
1126825,3.305117,11,11,0.0,14.0,798.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
36241,0.19163,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
151604,0.205879,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
4902941,3.34934,11,11,0.0,14.0,798.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
1149957,3.322356,11,11,0.0,14.0,798.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
59863,4e-06,0,0,0.0,2.0,120.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
4889123,0.197885,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
4845120,5e-06,0,0,0.0,2.0,120.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
4906067,3.115004,0,0,0.0,6.0,360.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
136466,0.236614,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
1166896,3.098238,0,0,0.0,6.0,360.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
1087102,0.227852,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,1,0,0,0,1
58446,3.113222,0,0,0.0,6.0,360.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
1168421,0.234861,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
115366,0.228103,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,1,0,0,0,1
4832653,0.220857,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
1057409,0.228869,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
1171516,3.083496,0,0,0.0,6.0,360.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
4886038,0.221871,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
4907602,1.2e-05,0,0,0.0,2.0,120.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
1056849,0.322805,11,11,0.0,10.0,558.0,8.0,0,1,0,0,0,0,0,0,0,0,1,1
55225,0.226869,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
1146245,0.212875,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
1173005,0.226613,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
139933,1.229795,11,11,0.0,12.0,678.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
4829375,0.220856,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
1054269,0.235862,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
4826262,0.211866,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
27,0,0,0,0.0,1.0,60.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
1176141,3.091743,0,0,0.0,6.0,360.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
1083984,0.260343,11,11,0.0,12.0,662.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
1060562,0.212378,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
72343,5e-06,0,0,0.0,2.0,120.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
4835726,3.089249,0,0,0.0,6.0,360.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
1073682,6e-06,0,0,0.0,2.0,120.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
1157624,0.205881,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
1071972,5e-06,0,0,0.0,2.0,120.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
125294,3.316347,11,11,0.0,14.0,798.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
4840527,1.241795,11,11,0.0,12.0,678.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
4841069,0.341062,11,11,0.0,10.0,558.0,8.0,0,1,0,0,0,0,0,0,0,0,1,1
4837233,0.223862,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
64692,0.235611,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
1077119,5e-06,0,0,0.0,2.0,120.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
1154529,0.198133,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
4895298,0.211875,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
1070576,3.104983,0,0,0.0,6.0,360.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
67880,0.229362,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
4909300,6e-06,0,0,0.0,2.0,120.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
1067458,3.344576,11,11,0.0,14.0,798.0,10.0,0,1,0,0,0,0,0,1,0,0,0,1
4899159,3.511514,11,11,0.0,12.0,694.0,10.0,0,1,0,0,0,0,0,1,0,0,0,1
1153041,3.121226,0,0,0.0,6.0,360.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
1160791,0.197386,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
61688,0.203883,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
118442,0.235862,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
131868,1.248036,11,11,0.0,12.0,678.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
70966,3.126216,0,0,0.0,6.0,360.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
1063623,0.236365,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
1080819,0.227602,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
4892218,0.227617,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
4843668,3.090766,0,0,0.0,6.0,360.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
5402432,3.09747,0,0,0.0,6.0,360.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
134963,3.104481,0,0,0.0,6.0,360.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
128520,0.204383,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
4846811,5e-06,0,0,0.0,2.0,120.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
1051085,0.198133,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
4882864,0.189638,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
1187059,0.364298,11,11,0.0,8.0,454.0,10.0,0,1,0,0,0,0,0,1,0,0,0,1
4879788,0.197886,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
146992,3.332844,11,11,0.0,14.0,798.0,10.0,0,1,0,0,0,0,0,1,0,0,0,1
1133156,0.224121,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
1039756,0.213126,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
1190148,3.106729,0,0,0.0,6.0,360.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
4813814,1.255779,11,11,0.0,12.0,678.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
1096422,0.213111,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
105721,3.305109,11,11,0.0,14.0,798.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
1191673,0.22935,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
4922691,0.229608,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
150052,3.091741,0,0,0.0,6.0,360.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
1131280,4e-06,0,0,0.0,2.0,120.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
1042799,3.082495,0,0,0.0,6.0,360.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
17,0,0,0,0.0,1.0,60.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
16,0,0,0,0.0,1.0,60.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
33141,0.197886,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
1036648,1.232295,11,11,0.0,12.0,678.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
4810535,3.296872,11,11,0.0,14.0,798.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
14,0,0,0,0.0,1.0,60.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
81933,3.725896,11,11,0.0,14.0,820.0,10.0,0,1,0,0,0,0,0,1,0,0,0,1
1198721,1.245524,11,11,0.0,12.0,678.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
1129894,3.11171,0,0,0.0,6.0,360.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
1201770,3.092996,0,0,0.0,6.0,360.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
1033251,0.22762,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
4878286,3.097243,0,0,0.0,6.0,360.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
1099520,3.090492,0,0,0.0,6.0,360.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
102028,1.238524,11,11,0.0,12.0,678.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
1195403,3.302614,11,11,0.0,14.0,798.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
4806710,0.226611,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
39359,0.228615,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
1093362,0.198381,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
52130,0.213876,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
74230,5e-06,0,0,0.0,2.0,120.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
1143100,0.229867,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
4912696,1.3e-05,0,0,0.0,2.0,120.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
25,0,0,0,0.0,1.0,60.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
48982,0.24361,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
1047936,3.332099,11,11,0.0,14.0,798.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
1090211,0.206129,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
4916350,3.098499,0,0,0.0,6.0,360.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
1177665,0.189889,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
4917864,1.3e-05,0,0,0.0,2.0,120.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
112263,1.214555,11,11,0.0,12.0,678.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
1139976,3.379072,11,11,0.0,14.0,798.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
1044277,0.213376,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
4919602,0.189875,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
4850815,3.059757,0,11,0.0,10.0,536.0,6.0,0,1,0,0,0,1,0,0,0,0,0,1
23,3.139203,0,0,0.0,3.0,180.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
4820041,0.244107,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
77632,5e-06,0,0,0.0,2.0,120.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1
1180724,0.198623,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
143125,1.22255,11,11,0.0,12.0,678.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
1136256,0.22162,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
108802,0.198612,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
4816928,0.196889,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
1183855,0.249592,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
45779,0.20463,11,11,0.0,10.0,558.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
4854508,3.359335,11,11,0.0,14.0,798.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1
